image,site,batch,usable,ai_answer_overlay,ai_overlay_text,ai_scene_type,ai_through_glass,ai_tourist_infrastructure,ai_quality,ai_usable,ai_why,human_verdict,human_reason,human_verified_by,human_note
streetview/sf_northbeach/1420100645184068.jpg,sf_northbeach,2,True,False,,street,False,,4.0,True,Clear outdoor street view with buildings and signage,keep,,,
streetview/sf_northbeach/217757546446694.jpg,sf_northbeach,2,True,False,,street,True,,4.0,True,"Clear street view, sharp, with visible signage and landmarks.",keep,,,
streetview/sf_northbeach/247808637657416.jpg,sf_northbeach,2,False,True,2023/04/01 18:46:57 W122.408333 N37.79767 NETWORKLANMAN,street,False,,4.0,False,overlay text present,exclude,answer_leak,ai,行车记录仪水印，同一相机同一类型
streetview/sf_northbeach/364620898289210.jpg,sf_northbeach,2,True,False,,street,False,,4.0,True,"Clear street view with road, building, and car; no overlaid text.",keep,,,
streetview/singapore_asian/483028582815745.jpg,singapore_asian,3,True,False,,street,False,False,4.0,True,"Clear street view with landscaping, road, and buildings",keep,,,
streetview/singapore_asian/497852357933724.jpg,singapore_asian,3,False,False,,indoor,False,False,2.0,False,"Indoor polished lobby, not an outdoor street-level view.",exclude,,,
streetview/singapore_asian/854660935117729.jpg,singapore_asian,3,False,False,,street,False,False,3.0,True,"Street-level construction scene with trees and lamp post, usable but blurry.",exclude,,,
streetview/singapore_national/1172910350469866.jpg,singapore_national,3,True,False,,street,False,False,4.0,True,Clear street view with building sign and car park sign.,keep,,,
streetview/singapore_national/1525470909159067.jpg,singapore_national,3,True,False,,street,False,False,4.0,True,Street-level view with clear shop and association signs.,keep,,,
streetview/singapore_national/514402199740692.jpg,singapore_national,3,True,False,,street,False,False,4.0,True,Clear street view with buildings and road markings.,keep,,,
streetview/singapore_somerset/135354408618343.jpg,singapore_somerset,3,True,False,,street,False,False,4.0,True,"Clear street scene with shops, road markings, and pedestrians.",keep,,,
streetview/singapore_somerset/256357732946529.jpg,singapore_somerset,3,True,False,,street,False,False,4.0,True,Clear street-level view with abundant architectural and signage context.,keep,,,
streetview/singapore_somerset/488815302365774.jpg,singapore_somerset,3,True,False,,vehicle_interior,True,False,4.0,False,Dashboard visible in frame; shot through windscreen.,keep,,,
streetview/stockholm_grdet/1231418407272679.jpg,stockholm_grdet,3,True,False,,street,False,False,4.0,True,"Clear street scene with buildings, parked cars, and signage.",keep,,,
streetview/stockholm_grdet/1532637178153277.jpg,stockholm_grdet,3,False,False,,street,False,False,4.0,True,"Outdoor grassy clearing, sharp, no overlay text.",exclude,,,
streetview/stockholm_grdet/882084572370597.jpg,stockholm_grdet,3,True,False,,street,False,False,4.0,True,"Clear street view with buildings, cars, and trees.",keep,,,
streetview/stockholm_karlaplan/1438512013148525.jpg,stockholm_karlaplan,3,True,False,,street,False,False,4.0,True,Clear street view with no overlaid text or glass reflections.,keep,,,
streetview/stockholm_karlaplan/171864351499237.jpg,stockholm_karlaplan,3,True,False,,street,False,False,4.0,True,"Clear street, buildings, trees, and signs provide context.",keep,,,
streetview/stockholm_karlaplan/779569449389002.jpg,stockholm_karlaplan,3,True,False,,street,False,False,4.0,True,Clear street view with building signs and no overlays.,keep,,,
streetview/stockholm_st/309597307206092.jpg,stockholm_st,3,False,False,,street,False,False,3.0,True,"Blurry tunnel view with road markings, lights, and cars.",exclude,,,
streetview/stockholm_st/315910400158119.jpg,stockholm_st,3,False,False,,street,True,False,3.0,True,"Blurry tunnel view with lane markings and car ahead, usable context.",exclude,,,
streetview/stockholm_st/842284246369672.jpg,stockholm_st,3,True,False,,street,False,False,4.0,True,Clear street view with signs and buildings,keep,,,
streetview/telaviv_dizengoff/2860417890887051.jpg,telaviv_dizengoff,3,True,False,,street,False,False,4.0,True,"Clear street view with signs, buildings, and vehicles.",keep,,,
streetview/telaviv_dizengoff/286682779793668.jpg,telaviv_dizengoff,3,True,False,,street,False,False,4.0,True,Clear street scene with ample context.,keep,,,
streetview/telaviv_dizengoff/3923503734413150.jpg,telaviv_dizengoff,3,True,False,,street,False,False,4.0,True,"Clear street view, no overlay text, scenic context.",keep,,,
streetview/telaviv_habima/2103072806501383.jpg,telaviv_habima,3,True,False,,street,False,False,4.0,True,"Clear street scene with signs, cars, buildings, and pedestrian context.",keep,,,
streetview/telaviv_habima/2855077261447352.jpg,telaviv_habima,3,True,False,,street,False,False,3.0,True,"Street scene with clear signs and buildings, usable for geolocation.",keep,,,
streetview/telaviv_habima/328468981955090.jpg,telaviv_habima,3,True,False,,street,False,False,4.0,True,Clear street-level view with context but no overlaid text.,keep,,,
streetview/telaviv_nahum/3641710285933359.jpg,telaviv_nahum,3,True,False,,street,False,False,3.0,True,"Street view with restaurant sign RACHA, car in foreground.",keep,,,
streetview/telaviv_nahum/750255169610953.jpg,telaviv_nahum,3,True,False,,street,False,False,4.0,True,"Clear street-level view with buildings, graffiti, and no overlays.",keep,,,
streetview/tokyo_artizon/149570687118182.jpg,tokyo_artizon,3,True,False,,street,False,False,4.0,True,"Clear street view with buildings and road markings, no overlaid text.",keep,,,
streetview/tokyo_artizon/226672248791862.jpg,tokyo_artizon,3,True,False,,street,False,False,4.0,True,"Clear street scene with visible signage, no overlaid text.",keep,,,
streetview/tokyo_artizon/376832216865421.jpg,tokyo_artizon,3,True,False,,street,False,False,5.0,True,"Clean street view with visible signs, buildings, and road markings.",keep,,,
streetview/tokyo_ginza/1117022209836139.jpg,tokyo_ginza,3,True,False,,street,False,False,4.0,True,Clear street view with sharp details and landmarks,keep,,,
streetview/tokyo_ginza/235341308265360.jpg,tokyo_ginza,3,True,False,,street,False,False,5.0,True,"Clear, sharp street view with abundant signage and building context.",keep,,,
streetview/tokyo_ginza/487239166034705.jpg,tokyo_ginza,3,False,False,,street,False,False,3.0,True,"Sidewalk with bicycles and storefronts, no overlay text.",exclude,,,
streetview/tokyo_national/1061372557723439.jpg,tokyo_national,3,True,False,,street,False,False,4.0,True,"Clear pedestrian ramp with tactile paving, railings, and strong context.",keep,,,
streetview/tokyo_national/1110364610210828.jpg,tokyo_national,3,True,False,,street,False,False,4.0,True,"Clear street-level view with buildings, road, and no overlays.",keep,,,
streetview/tokyo_national/576448407618323.jpg,tokyo_national,3,True,False,,street,False,False,4.0,True,Clear outdoor view with distinctive architecture and foliage.,keep,,,
streetview/tokyo_shibuya/1058919448101518.jpg,tokyo_shibuya,1,True,False,,street,False,False,4.0,True,"No overlay, clear street scene with legible signs.",keep,,,
streetview/tokyo_shibuya/1082357509554620.jpg,tokyo_shibuya,1,True,False,,street,False,False,5.0,True,"Clear daytime street view with visible road, barriers, and buildings.",keep,,,
streetview/tokyo_shibuya/1183435175413354.jpg,tokyo_shibuya,1,True,False,,street,False,False,4.0,True,Clear street scene with distinctive signage and vehicles.,keep,,,
streetview/tokyo_shibuya/315897687388062.jpg,tokyo_shibuya,1,False,False,,street,False,False,5.0,True,Clear street view of Shibuya Station with visible signage.,exclude,,,
streetview/tokyo_shibuya/3218038145179960.jpg,tokyo_shibuya,1,True,False,,street,False,False,4.0,True,"Street-level scene with clear buildings, walkway, and pedestrians.",keep,,,
streetview/tokyo_shimokita/1001100857490121.jpg,tokyo_shimokita,2,True,False,,street,False,,5.0,True,Sharp street view with ample contextual signage and landmarks.,keep,,,
streetview/tokyo_shimokita/1004074026845811.jpg,tokyo_shimokita,2,True,False,,street,False,,5.0,True,Clear street view with sharp details and many visible signs,keep,,,
streetview/tokyo_shimokita/172037001741399.jpg,tokyo_shimokita,2,True,False,,street,False,,4.0,True,"Clear street view, distinct hedges and building.",keep,,,
streetview/tokyo_shimokita/2044292042405765.jpg,tokyo_shimokita,2,True,False,,street,False,,5.0,True,Clear street view with no overlaid text,keep,,,
streetview/tokyo_shimokita/3286771664882905.jpg,tokyo_shimokita,2,False,False,,street,False,,2.0,True,"Blurry street view with buildings, trees, and crosswalk visible.",exclude,,,
streetview/tokyo_shimokita/778611217258082.jpg,tokyo_shimokita,2,True,False,,street,False,,5.0,True,Clear outdoor street view with buildings and people,keep,,,
streetview/tokyo_shimokita/792948998016340.jpg,tokyo_shimokita,2,False,False,,street,False,,4.0,True,Clear outdoor pedestrian walkway with ample architectural context.,exclude,,,
streetview/tokyo_yanaka/1143186826160008.jpg,tokyo_yanaka,2,False,False,,street,False,,3.0,True,"Clear street-level storefront with signs, no overlay text.",exclude,,,
streetview/tokyo_yanaka/2680706958887071.jpg,tokyo_yanaka,2,True,False,,street,False,,4.0,True,Clear street view with signs and road markings.,keep,,,
streetview/tokyo_yanaka/304127134573078.jpg,tokyo_yanaka,2,False,False,,street,False,,4.0,True,"Clear street scene with cars, crosswalk, and buildings.",exclude,,,
streetview/tokyo_yanaka/312122396958738.jpg,tokyo_yanaka,2,True,False,,street,False,,5.0,True,Clear street scene with visible signage and architecture.,keep,,,
streetview/tokyo_yanaka/522221968792023.jpg,tokyo_yanaka,2,True,False,,street,False,,4.0,True,Clear outdoor street scene with many visual cues.,keep,,,
streetview/toronto_rosedale/1116676912143333.jpg,toronto_rosedale,3,True,False,,vehicle_interior,True,False,4.0,False,Scene type is vehicle_interior due to visible dashboard.,keep,,,
streetview/toronto_rosedale/140385058059418.jpg,toronto_rosedale,3,True,False,,street,False,False,4.0,True,Clear street view with signage and landmarks.,keep,,,
streetview/toronto_rosedale/1462869980982210.jpg,toronto_rosedale,3,False,False,,other,False,False,3.0,False,"Railway underpass, not a street; motion blur reduces quality.",exclude,,,
streetview/toronto_sherbourne/2587472178223330.jpg,toronto_sherbourne,3,True,False,,street,False,False,4.0,True,"Clear street view with trees, signs, and buildings.",keep,,,
streetview/toronto_sherbourne/309461187311494.jpg,toronto_sherbourne,3,True,False,,street,False,False,4.0,True,"Clear street view with snow, buildings, and traffic signals.",keep,,,
streetview/toronto_sherbourne/983327439080039.jpg,toronto_sherbourne,3,True,False,,street,False,False,4.0,True,"Clear street view with road, bridge, and buildings",keep,,,
streetview/toronto_tmu/456484848976256.jpg,toronto_tmu,3,True,False,,street,False,False,4.0,True,No overlay; clear street view with recognizable buildings and vehicles.,keep,,,
streetview/toronto_tmu/5252625761474181.jpg,toronto_tmu,3,True,False,,street,False,False,5.0,True,"Clear, sharp street view with distinct architecture and signage.",keep,,,
streetview/toronto_tmu/811654299784044.jpg,toronto_tmu,3,True,False,,vehicle_interior,True,False,4.0,False,"Shot through windshield with dashboard visible, not a street scene.",keep,,,
streetview/vienna_heldenplatz/1141914224125814.jpg,vienna_heldenplatz,3,True,False,,street,False,False,4.0,True,Clear street view with architecture and vehicles.,keep,,,
streetview/vienna_heldenplatz/1495462718192185.jpg,vienna_heldenplatz,3,True,False,,street,False,False,4.0,True,"Wide pathway with trees, buildings, sky; no overlaid text, clear scene.",keep,,,
streetview/vienna_heldenplatz/744359329572059.jpg,vienna_heldenplatz,3,True,False,,street,False,False,4.0,True,Clear outdoor park path with trees and benches.,keep,,,
streetview/vienna_naschmarkt/1042544050927713.jpg,vienna_naschmarkt,3,True,False,,street,False,False,5.0,True,"Sharp street view with clear buildings and signage, no overlay.",keep,,,
streetview/vienna_naschmarkt/1518581645467745.jpg,vienna_naschmarkt,3,True,False,,street,False,False,4.0,True,"Clear street scene with construction context, good lighting and detail.",keep,,,
streetview/vienna_naschmarkt/296978598622319.jpg,vienna_naschmarkt,3,True,False,,street,False,False,4.0,True,"Clear street scene with buildings, signs, and a crosswalk.",keep,,,
streetview/vienna_university/1043639560013632.jpg,vienna_university,3,True,False,,street,False,False,4.0,True,"Clear street view with vehicles, buildings, and trees.",keep,,,
streetview/vienna_university/1055581876359490.jpg,vienna_university,3,True,False,,street,True,False,4.0,True,"Glass doors with reflections, clear street context and visible signage.",keep,,,
streetview/vienna_university/1139230540503969.jpg,vienna_university,3,True,False,,street,False,False,4.0,True,"Clear street scene with road, buildings, signs, and traffic.",keep,,,
